"","s=4.641589"
"3874",771296.262240338
"3875",831148.536560386
"3876",515215.32685764
"3877",479194.192891748
"3878",287151.206927654
"3879",670508.96622367
"3880",505534.943172935
"3881",279913.53062138
"3882",1498379.50416545
"3883",408719.424377368
"3884",481409.892059087
"3885",272089.874658606
"3886",2066628.82294502
"3887",735836.929248356
"3888",427386.163664704
"3889",204421.419537343
"3890",424364.350463976
"3891",380969.900126421
"3892",760539.598903652
"3893",1012617.98316889
"3894",533056.99035963
"3895",492324.18990052
"3896",351917.321241514
"3897",616480.566152351
"3898",473147.786147444
"3899",495433.403287081
"3900",596154.998111627
"3901",607327.767169715
"3902",469844.781364757
"3903",897027.820971497
"3904",274846.857717027
"3905",761375.418397031
"3906",862593.890379895
"3907",605596.775006959
"3908",557759.090672175
"3909",992252.350240741
"3910",353991.255412482
"3911",420412.561258326
"3912",332046.363198969
"3913",620899.636964847
"3914",376777.813890663
"3915",526792.399542689
"3916",693837.202448888
"3917",436082.222939755
"3918",435997.557617579
"3919",791640.310205245
"3920",835692.944267637
"3921",572712.785143834
"3922",942484.684973898
"3923",253619.090916905
"3924",819485.827662214
"3925",476903.776740361
"3926",482299.0277825
"3927",440836.143628254
"3928",801749.318867002
"3929",171273.296671128
"3930",546496.180527065
"3931",885185.204592813
"3932",501482.119475103
"3933",365508.98106545
"3934",821123.439692819
"3935",791994.815469556
"3936",462922.431631701
"3937",273262.672679269
"3938",312856.89742001
"3939",515636.193476877
"3940",1445608.84145873
"3941",1064649.98599367
"3942",1044504.86903517
"3943",404646.804260599
"3944",575997.659843657
"3945",640525.386489292
"3946",482614.674859081
"3947",983080.164490974
"3948",374778.001498237
"3949",634328.95790405
"3950",891715.917929746
"3951",619554.067346085
"3952",496186.735045834
"3953",696023.778767348
"3954",1056235.88191482
"3955",318868.481003205
"3956",702200.650193609
"3957",1496432.82408192
"3958",443789.132343701
"3959",479962.542271917
"3960",586328.619485416
"3961",569206.079329547
"3962",611484.345509875
"3963",641118.390335309
"3964",1321211.71161669
"3965",822644.342019122
"3966",242592.634223615
"3967",591198.142184923
"3968",349206.587313675
"3969",602460.263081738
"3970",439280.111536643
"3971",516638.264795316
"3972",482135.780624252
"3973",575337.241934802
"3974",577632.734332968
"3975",685916.016399006
"3976",222490.772419356
"3977",499009.731455678
"3978",535297.98009095
"3979",902544.95320926
"3980",531596.069852844
"3981",305883.307732874
"3982",1070015.62728554
"3983",720904.437382446
"3984",608698.565880731
"3985",559574.898872028
"3986",793412.202812984
"3987",501823.543821122
"3988",478211.525144597
"3989",286131.485766848
"3990",1011887.22159345
"3991",321463.882955252
"3992",470285.083221185
"3993",789993.192713021
"3994",743134.806819186
"3995",522394.136692385
"3996",376632.616931927
"3997",1295952.68929202
"3998",690850.54449517
"3999",195334.807352212
"4000",716250.690297463
"4001",322846.782698837
"4002",1212033.92082846
"4003",671162.580012623
"4004",531831.096910842
"4005",1076527.97945689
"4006",475624.526163816
"4007",520239.914595618
"4008",292383.778915361
"4009",540274.048777303
"4010",674249.386895564
"4011",493206.003111011
"4012",188692.463627055
"4013",542687.840298862
"4014",780349.200122897
"4015",602091.157208151
"4016",1104543.3277696
"4017",326435.316465133
"4018",1204206.28367051
"4019",284571.079575136
"4020",404655.282469943
"4021",387665.149056566
"4022",248757.665432035
"4023",1828466.88516093
"4024",316480.430735312
"4025",1106089.65819816
"4026",544734.332248884
"4027",671975.858427082
"4028",429804.786214881
"4029",728006.097850041
"4030",958482.305969495
"4031",1488202.93365262
"4032",539247.639427403
"4033",779177.866738025
"4034",758118.963363713
"4035",506680.958971007
"4036",537607.65183435
"4037",692115.454385487
"4038",634950.677141435
"4039",315396.834065803
"4040",1506466.69882836
"4041",415548.69223484
"4042",201680.739867398
"4043",451811.91550145
"4044",473161.347573178
"4045",433965.790314955
"4046",402544.917665337
"4047",437071.318805374
"4048",743352.453722143
"4049",133554.443349228
"4050",309352.589743029
"4051",248621.242867489
"4052",708584.874391297
"4053",433685.535866256
"4054",594160.732637085
"4055",453258.161451955
"4056",272243.968694692
"4057",898772.779215151
"4058",449168.307427539
"4059",1043834.14048757
"4060",182267.413812952
"4061",778958.795548299
"4062",685877.313302278
"4063",549154.115053373
"4064",685552.796825214
"4065",446089.118023747
"4066",504209.481748021
"4067",889905.009430368
"4068",440064.563470338
"4069",549945.362263742
"4070",495976.615782552
"4071",575259.718817507
"4072",468146.510528144
"4073",525510.495736861
"4074",376249.049512612
"4075",353667.498487431
"4076",585952.777660465
"4077",337063.104865978
"4078",191004.717466416
"4079",461071.055211936
"4080",301450.382970899
"4081",323406.219623456
"4082",328607.523329003
"4083",501206.038019806
"4084",474074.678240859
"4085",245927.313785517
"4086",716633.091829602
"4087",486126.216851982
"4088",537774.530473501
"4089",798442.032732566
"4090",283822.745208298
"4091",1478240.34416366
"4092",948318.904533978
"4093",1298239.15026929
"4094",1267259.29524556
"4095",392538.441056119
"4096",329983.754460231
"4097",462832.834332024
"4098",353739.075876435
"4099",414265.365220266
"4100",966484.065408645
"4101",555451.690469625
"4102",258460.049819235
"4103",527957.429165905
"4104",377076.241175743
"4105",831013.952372373
"4106",282997.053241674
"4107",1285305.11901805
"4108",508618.56959421
"4109",315542.419386282
"4110",996039.661549583
"4111",415423.166104184
"4112",552146.78447067
"4113",678803.526101541
"4114",658015.719811624
"4115",397586.795126668
"4116",223303.931297688
"4117",528995.306507376
"4118",499254.05203012
"4119",677094.805756029
"4120",428430.402305267
"4121",344892.878419799
"4122",869906.906309947
"4123",341128.942279147
"4124",268385.337864098
"4125",538407.827367907
"4126",438836.022818543
"4127",318071.399095563
"4128",366758.967806548
"4129",514838.973955065
"4130",793082.754323551
"4131",951402.621380427
"4132",554788.10991707
"4133",581849.698527545
"4134",831597.020473006
"4135",725930.07227922
"4136",458933.696827257
"4137",613117.950909881
"4138",1181088.28889101
"4139",1017576.14450475
"4140",1363330.79731214
"4141",161824.767279503
"4142",816707.864732327
"4143",298498.442870622
"4144",453196.959542652
"4145",675096.696643658
"4146",513322.070999459
"4147",314512.465746698
"4148",652856.01875361
"4149",272905.418785425
"4150",424746.970272528
"4151",377396.092307476
"4152",887131.196367479
"4153",481530.369187141
"4154",855445.535851936
"4155",694702.018601454
"4156",679394.632515343
"4157",534238.663712948
"4158",561333.638836247
"4159",482606.430646865
"4160",410008.968868182
"4161",324960.89185566
"4162",320200.196132843
"4163",729258.109617509
"4164",1166039.34950844
"4165",398368.773956946
"4166",236063.367246641
"4167",434653.93369124
"4168",610863.843511216
"4169",659806.360248949
"4170",450751.389098092
"4171",450147.407018336
"4172",439056.541469907
"4173",1655924.09934597
"4174",516931.053971094
"4175",599250.1284955
"4176",426452.909708518
"4177",454079.798997253
"4178",424790.73935972
"4179",474903.554500509
"4180",563745.464617738
"4181",826793.359760366
"4182",334728.477691656
"4183",824278.715730832
"4184",391173.918008764
"4185",474067.16860916
"4186",343506.49469645
"4187",1670397.52576118
"4188",1401950.7168548
"4189",421955.236125785
"4190",424996.349661156
"4191",1593868.74330469
"4192",391180.41415144
"4193",336223.728407421
"4194",387483.526280005
"4195",895500.514341053
"4196",743893.002000355
"4197",528540.829798248
"4198",243238.799988974
"4199",1008348.86675054
"4200",462997.813430654
"4201",480189.40472191
"4202",477231.314398544
"4203",431879.961279682
"4204",296681.109616569
"4205",966947.424974771
"4206",572511.350775617
"4207",721752.523464165
"4208",754091.430792629
"4209",623525.419438432
"4210",347664.721831486
"4211",1333259.26420514
"4212",547680.093429612
"4213",1313846.5634923
"4214",800497.966169026
"4215",416443.594269933
"4216",508040.306862087
"4217",411322.007631631
"4218",302471.195066795
"4219",392444.477926871
"4220",1551958.21244216
"4221",447763.65947423
"4222",613669.19215639
"4223",502086.007301779
"4224",575890.356942822
"4225",1090908.72148753
"4226",378251.733045328
"4227",529578.69130949
"4228",434903.54212447
"4229",337177.733438853
