"","s=0.01"
"3893",835692.261000273
"3894",489885.774224857
"3895",466652.767351786
"3896",567247.005473749
"3897",717918.516669676
"3898",632642.471634
"3899",764475.837486174
"3900",671584.331716637
"3901",376210.205020712
"3902",324019.197309912
"3903",861523.320000493
"3904",459026.739858246
"3905",914592.602135025
"3906",926310.837671365
"3907",388597.634465084
"3908",479350.173667947
"3909",648075.355134616
"3910",473757.732437426
"3911",568933.7821986
"3912",370839.260227135
"3913",729149.002870539
"3914",339360.929227307
"3915",371913.28161154
"3916",502442.574298894
"3917",507131.665321929
"3918",396825.350827147
"3919",415160.967271043
"3920",838506.979098917
"3921",533381.188531611
"3922",749586.623265122
"3923",405156.974956776
"3924",552976.856852909
"3925",316654.332539512
"3926",337603.582645563
"3927",321307.449395205
"3928",392903.681477762
"3929",365929.086881196
"3930",427554.523502837
"3931",965139.683257836
"3932",325362.292746956
"3933",629721.393741117
"3934",612475.759455689
"3935",804182.310236325
"3936",449668.048748199
"3937",469583.988361391
"3938",336574.213588376
"3939",369350.10358623
"3940",1476540.08858681
"3941",1180435.95998332
"3942",898066.637180635
"3943",348475.204017858
"3944",281869.830634131
"3945",607188.002484236
"3946",341667.428844742
"3947",726957.771569012
"3948",355323.914499115
"3949",707778.599137421
"3950",929663.630902483
"3951",346689.224285404
"3952",349480.050237801
"3953",630675.95465694
"3954",775647.205625944
"3955",432910.187323105
"3956",652071.571212385
"3957",1430731.40205371
"3958",394659.374629862
"3959",529063.0121453
"3960",664045.028789341
"3961",422658.233643673
"3962",708419.134296956
"3963",708419.134296956
"3964",821212.393891637
"3965",963916.640097677
"3966",321125.324974124
"3967",378462.459422284
"3968",497941.794586594
"3969",656819.661181882
"3970",447794.561468068
"3971",374233.869248744
"3972",618770.63635277
"3973",579048.750131504
"3974",635519.133454404
"3975",763544.938771266
"3976",293374.872104234
"3977",361214.084183275
"3978",550784.683171031
"3979",1111684.1312733
"3980",388243.98199274
"3981",334490.220548365
"3982",760412.36922072
"3983",768911.885701293
"3984",593957.358849216
"3985",446323.775573054
"3986",731274.59853207
"3987",606146.162441333
"3988",547980.479615405
"3989",491326.6399814
"3990",930051.242884018
"3991",487335.174339335
"3992",356953.045573327
"3993",949289.166543575
"3994",569752.31495904
"3995",375998.028838317
"3996",319705.405431332
"3997",1076920.4968505
"3998",733859.934052525
"3999",399937.36285326
"4000",680875.997339641
"4001",348899.635297074
"4002",799907.58278516
"4003",760506.194320163
"4004",383705.831016856
"4005",1435461.37710113
"4006",592039.828612875
"4007",453272.577343349
"4008",277547.002077855
"4009",385821.013901754
"4010",708740.519729985
"4011",380861.363883883
"4012",383311.765601817
"4013",661903.726290223
"4014",1190270.11327519
"4015",388125.257076029
"4016",850591.646726305
"4017",502824.62826994
"4018",1213517.49921186
"4019",335800.898844714
"4020",394098.168843059
"4021",388753.831272323
"4022",345444.219353956
"4023",1192237.31592478
"4024",355464.168225972
"4025",1548980.05312526
"4026",528924.71885406
"4027",763855.360217182
"4028",327171.67735775
"4029",472552.489391989
"4030",795723.016378878
"4031",650845.768562195
"4032",632794.218799186
"4033",392413.398139361
"4034",677506.595686766
"4035",366049.323207837
"4036",740570.856491257
"4037",368811.594268784
"4038",323252.50407065
"4039",384307.614010833
"4040",1088500.13195111
"4041",329736.460970951
"4042",402084.727935984
"4043",340676.323995643
"4044",337586.405949705
"4045",416132.371883933
"4046",391269.045695978
"4047",353104.672149012
"4048",374237.29090413
"4049",364579.917260334
"4050",316147.318965018
"4051",355891.607576773
"4052",566121.541870333
"4053",569884.09131154
"4054",782761.866593695
"4055",328446.738561223
"4056",322028.709154232
"4057",915883.081239961
"4058",337435.312192564
"4059",982341.6949282
"4060",373393.837006941
"4061",506896.757122046
"4062",813474.584955691
"4063",704959.894015257
"4064",820175.139847908
"4065",504768.121689847
"4066",364257.039418788
"4067",865982.444281057
"4068",377171.293771216
"4069",584423.772421063
"4070",539807.123932754
"4071",696088.3263788
"4072",389916.107066298
"4073",522052.535664352
"4074",348475.204017858
"4075",487239.565442674
"4076",442067.934616762
"4077",448176.360355068
"4078",401931.336422302
"4079",375736.802183403
"4080",460338.850078131
"4081",358326.706892977
"4082",305487.896697442
"4083",525603.073870162
"4084",656206.203485892
"4085",296840.374606215
"4086",553760.600992366
"4087",415342.050149827
"4088",675623.046284225
"4089",376248.758507272
"4090",339933.251002051
"4091",716458.019750952
"4092",779951.982033248
"4093",1028986.7431809
"4094",702948.159050742
"4095",558610.482012839
"4096",424940.35053035
"4097",643596.921155668
"4098",409115.297136925
"4099",658400.664541405
"4100",1184992.12322141
"4101",591424.475511319
"4102",462588.248021512
"4103",374233.869248744
"4104",434160.152973506
"4105",762376.791065888
"4106",349078.740791714
"4107",933519.589133628
"4108",366049.323207837
"4109",441787.206276212
"4110",638932.411968797
"4111",386231.677378817
"4112",331519.129873939
"4113",688779.413926329
"4114",383339.928207734
"4115",359410.094965765
"4116",455481.8585183
"4117",614759.789472515
"4118",347088.631650585
"4119",378299.176617275
"4120",582328.123801977
"4121",360344.192991056
"4122",778998.008340235
"4123",374061.784648285
"4124",301676.41647307
"4125",647097.759322299
"4126",410989.816576218
"4127",485589.512172022
"4128",549748.88004547
"4129",591535.470886019
"4130",912602.62062473
"4131",795361.51209993
"4132",561776.812273239
"4133",679698.828220337
"4134",870691.914826435
"4135",851944.489049292
"4136",319284.993467737
"4137",346690.807113985
"4138",1034390.3946114
"4139",384398.329703541
"4140",1008776.75019976
"4141",278505.684289167
"4142",659942.605457817
"4143",334120.370898431
"4144",430866.230204088
"4145",391756.449635164
"4146",506450.258363848
"4147",404888.539315906
"4148",672449.486620692
"4149",455839.28156886
"4150",315504.159027268
"4151",489849.9176013
"4152",720366.508053014
"4153",610335.895139114
"4154",757597.598223248
"4155",395397.006255264
"4156",734404.990449584
"4157",374220.184422797
"4158",417183.11815487
"4159",644913.46720663
"4160",551641.837882605
"4161",363504.647641774
"4162",394785.374666874
"4163",656334.7875229
"4164",505023.257780657
"4165",312782.409296292
"4166",327978.588181084
"4167",392996.230887809
"4168",407583.088380004
"4169",590481.235195506
"4170",664635.269096812
"4171",599211.448621347
"4172",344594.340959982
"4173",836839.121337356
"4174",362784.352383504
"4175",576419.386267151
"4176",261994.465518903
"4177",330083.410616222
"4178",315849.535814603
"4179",394126.943646539
"4180",697915.240574621
"4181",680944.016394014
"4182",568187.502186422
"4183",561372.88438258
"4184",369089.171053418
"4185",336566.452762508
"4186",361991.216066064
"4187",970998.473591371
"4188",1015965.62082881
"4189",349396.537318517
"4190",343708.981820894
"4191",890561.361936135
"4192",494002.665847484
"4193",489384.702118899
"4194",528432.680864661
"4195",952769.841680732
"4196",808310.735480652
"4197",388020.830175193
"4198",428586.629488285
"4199",924916.507490617
"4200",603868.788183013
"4201",416890.575743565
"4202",353717.991362397
"4203",313277.724528807
"4204",524020.996506361
"4205",770116.477958258
"4206",742977.670793577
"4207",758477.928379637
"4208",658627.872190122
"4209",441763.240634804
"4210",315460.141564236
"4211",1329088.82758275
"4212",622769.06049499
"4213",1340386.78107733
"4214",697836.667241563
"4215",313633.788971764
"4216",507771.499741702
"4217",508812.320596487
"4218",398475.398083585
"4219",540486.042404411
"4220",825747.309168337
"4221",740740.304429286
"4222",432745.216738866
"4223",367004.089021599
"4224",281869.830634131
"4225",1023953.19034807
"4226",575746.447644352
"4227",572939.758435111
"4228",483142.354299278
"4229",289299.767593409
