"","s"
"13754",12.8025622928741
"13756",12.2894807107355
"13757",12.5001468739389
"13760",13.0958555123275
"13761",13.0331455437261
"13765",12.4115682183124
"13772",12.7323425492183
"13778",12.6735807063962
"13779",13.318960182716
"13781",13.0281523106651
"13782",12.4913697913735
"13786",13.1411157592289
"13788",14.5753149785923
"13789",13.9965364629143
"13790",13.3323625276856
"13792",12.6870312728838
"13793",12.2426527801802
"13794",12.8476256046211
"13796",12.9005473946591
"13799",13.0649563694824
"13801",13.4874534651659
"13805",12.5467819308207
"13812",13.3623188048677
"13813",13.7655252061835
"13816",12.8494623414652
"13817",13.0681194846937
"13818",13.0903375102912
"13819",12.9638499391197
"13821",12.1896483225189
"13822",13.4040055556474
"13824",12.656185826886
"13828",13.5373861530832
"13836",12.4847923243072
"13837",12.3488520316641
"13839",12.4579113400012
"13841",12.7141644835556
"13843",13.3818353858384
"13846",13.4057652956295
"13847",13.0724306583094
"13848",12.7153981712834
"13849",12.684528727763
"13851",14.4270639945721
"13852",12.4489892797399
"13853",12.7584808423513
"13854",12.2263225663411
"13855",14.0364331638724
"13858",13.8778692561345
"13861",12.5418238217711
"13862",14.011570585713
"13865",13.2995347954414
"13866",13.1966625916689
"13871",13.234390864586
"13873",13.0333913784835
"13876",12.7171664015463
"13877",13.3172956800998
"13879",13.4782009062465
"13881",12.9736113144924
"13882",12.4586142264226
"13884",12.9815193759294
"13885",12.4892334783036
"13889",12.7805911155961
"13890",12.4809873841303
"13891",13.1059246961597
"13893",12.605117174106
"13896",13.3316077546894
"13897",13.3672660343699
"13898",13.1663565284817
"13899",14.6766500460338
"13900",13.7966097019198
"13901",13.1752830412259
"13902",13.1752830412259
"13905",13.1286832572035
"13910",13.0106886038922
"13912",13.664440984242
"13914",13.2435290842627
"13916",12.2089024506124
"13919",14.1965998266567
"13923",12.7218287841485
"13924",13.1355878954667
"13928",13.6261583700258
"13931",13.878438093546
"13932",12.5984038374104
"13933",12.9322701019502
"13935",13.187336078109
"13936",13.6583755745508
"13937",13.4819169731533
"13940",13.2902490847463
"13944",13.1197790734582
"13948",12.9403225948147
"13949",13.7273351022932
"13950",12.9623023250516
"13951",13.4110527617195
"13952",13.603261306512
"13953",12.1278945366769
"13954",13.5679235274002
"13955",12.4934451173247
"13956",12.8691839071659
"13959",13.0942992693321
"13960",13.4110172963258
"13964",12.6383417226803
"13965",12.9924050768054
"13966",13.2094726293451
"13967",12.7574238439311
"13975",12.110555695982
"13976",12.8450127988818
"13977",12.7280566047306
"13981",13.3871728209673
"13982",13.5360203750251
"13983",12.4527771437998
"13984",13.0933975520303
"13986",13.2551026876214
"13989",14.2507111399192
"13991",12.6469671879871
"13993",13.1038487513196
"13996",12.949766543071
"13997",12.0360014417624
"14003",12.9137165649092
"14005",13.2115157033127
"14006",12.9704071588644
"14009",13.1313706847891
"14012",12.6273124191316
"14019",12.6054455176866
"14020",13.3596992181419
"14021",12.8095466606013
"14022",13.1275837445552
"14023",12.7652072712201
"14024",12.7310575547983
"14026",12.9144001346917
"14027",13.142385381804
"14028",13.0729927120868
"14032",12.648561301701
"14037",13.428447819125
"14038",13.7602141752563
"14039",13.2780014203036
"14040",13.0642070775502
"14042",12.6980700703837
"14043",12.7153943932788
"14044",13.2042055016932
"14045",12.7125145682983
"14046",12.7125145682983
"14053",12.5848198033167
"14055",13.6376181086976
"14056",13.7569998404665
"14057",12.467256013139
"14058",12.4799571052255
"14063",12.4088250072888
"14065",12.4314547964777
"14068",12.5845603380967
"14069",12.5589080401147
"14072",13.2943418673141
"14074",13.5622050185278
"14076",12.3128987121922
"14077",13.2800177074923
"14078",13.1679496031958
"14080",13.4465504717073
"14087",13.4874567782574
"14088",12.4597067235425
"14090",12.6949790833661
"14093",13.4041821778489
"14094",13.2510752674143
"14100",13.0621513627435
"14101",12.8157079411
"14104",13.3001025192019
"14106",13.0023894172998
"14107",12.8970557358125
"14109",14.6076917950083
"14114",13.3021541318826
"14115",13.0557398746688
"14119",13.7094982630634
"14123",12.5940355023995
"14124",12.8686680848855
"14126",11.9879047367735
"14127",11.9879047367735
"14128",13.5660101597877
"14131",13.4294321542984
"14134",13.7485702838972
"14136",13.113581423385
"14137",12.829215193335
"14139",13.9422377484983
"14140",12.915301519656
"14141",13.8312345253335
"14144",12.3472999958226
"14148",12.0931479359574
"14149",13.2375641334376
"14150",12.8566387503833
"14152",12.4124346491297
"14161",12.5211470661078
"14162",12.8601323902517
"14163",12.1257594184683
"14166",13.7248473430707
"14167",13.0191112912412
"14170",13.5472626968409
"14171",12.940915228341
"14176",13.6039123118589
"14177",13.0583844027266
"14178",13.1681014542383
"14179",13.1582063620198
"14181",12.350566532932
"14182",13.2515771005583
"14185",13.8137224341651
"14187",12.413681134249
"14189",13.2879004495963
"14190",13.1419621273226
"14192",13.6215266238735
"14198",13.7409409684947
"14199",13.6979951924348
"14201",13.1756789592168
"14205",12.3488185238807
"14206",12.7621206891781
"14207",13.633334168497
"14210",13.4261581170599
"14211",13.2678557209824
"14213",12.747621213844
"14214",13.4662519057613
"14217",13.4337585084747
"14218",12.6680306211242
"14221",12.5159138426336
"14224",12.9071856821645
"14228",13.5318736621411
"14233",13.0234402753141
"14236",12.3874355572865
"14237",12.8355771906267
"14239",12.2316481924704
"14243",13.6915019995276
"14244",12.4322808886168
"14246",13.0053366036438
"14248",12.9880085770741
"14253",13.6086302424748
"14255",12.5107908055692
"14259",13.6446946117055
"14260",13.5434305826602
"14262",12.6961172604974
"14263",13.2507861212485
"14266",13.5433726637906
"14267",12.8752082098181
"14269",14.1849823022485
"14270",13.0159520737392
"14271",12.8037423583139
"14272",12.8931258940365
"14273",12.814953010134
"14274",12.338716041904
"14277",13.1826748717723
"14279",12.56027320795
"14281",13.5429879372835
"14282",12.3136015999837
"14283",12.7758550393567
"14284",13.0773388645295
"14286",13.6301190070857
"14288",13.8079507944951
"14289",13.5175898957616
"14290",13.5076762103614
"14291",13.0396603698481
"14295",13.2493919393261
"14297",13.5893176771123
"14298",12.6857165269449
"14299",12.5131473832785
"14301",13.1633240145351
"14302",12.8340627709215
"14304",12.734313391106
"14305",12.7251225360044
"14307",12.8433898085097
"14308",13.2206272855547
"14310",12.9939884689781
"14311",13.0825904812368
"14314",12.5352427063781
"14317",12.6501216589712
"14321",12.2635320764064
"14323",13.3058038290983
"14325",12.3882492517293
"14330",13.2680421971366
"14331",13.2716931310044
"14332",13.1289804661719
"14333",12.5266244763145
"14334",14.1815804671083
"14335",12.5978432684898
"14336",12.192260742485
"14337",12.1085860277393
"14338",12.8035327993875
"14341",13.3765576935925
"14343",13.0202057682148
"14344",13.0473133933481
"14346",12.8628511398782
"14347",13.5819668159242
"14348",13.1809214792893
"14349",13.1557957836516
"14350",13.4714137073579
"14352",12.9457295578182
"14354",13.3139376982013
"14355",12.9183950354392
"14358",12.4935824652045
"14359",12.7608103858313
"14361",13.5489799533423
"14362",12.5241212721747
"14363",12.7279782012484
"14365",13.1070174722127
"14366",12.6393127374926
"14367",13.1268269636444
"14368",13.4027102664611
"14370",13.0661236833962
"14371",13.0094094800534
"14372",12.6050759190527
"14374",12.2592722271999
"14375",12.4014018351573
"14376",13.5141935411217
"14378",13.3774377626727
"14380",12.8900131944425
"14382",13.7574592796224
"14383",12.6090329028891
"14384",12.7851040973885
"14385",14.8864210157881
"14389",13.322410396381
"14392",12.8913783968178
"14393",12.9711063628221
"14394",13.1916688696804
"14396",12.7799588632064
"14397",12.6938904602637
"14398",13.5817893740745
"14401",12.9452508130035
"14402",13.0078441065907
"14406",12.7299633190272
"14408",13.085174428052
"14412",13.5644973537254
"14415",13.6821436365971
"14416",13.0366712233086
"14418",13.2448276164819
"14420",12.6809386487392
"14424",12.7744721117392
"14425",13.2455870094996
"14427",13.0539529876805
"14430",13.6528864162748
"14435",13.2856035181105
"14436",12.7007058726713
"14438",12.8970841968186
"14439",12.9199097150437
"14440",12.5995182410081
"14442",12.7933701505898
"14444",12.8191478970387
"14445",12.9008212912571
"14446",12.6530622971173
"14448",12.980976433835
"14450",12.9914004966807
"14451",12.7094819940037
"14452",13.3897760897749
"14453",12.6745227272644
"14455",12.9181677868733
"14456",13.0080105497064
"14458",13.3827506557278
"14459",12.3939318923114
"14461",12.3615852641797
"14462",13.2432255802879
"14463",13.6736047161746
"14464",13.9597684437307
"14465",12.3738571444945
"14469",13.2616492497278
"14474",12.8083488861766
"14475",12.6264543533923
"14476",13.2944952650685
"14479",13.4930505546618
"14480",13.3617665943126
"14482",12.9817309547366
"14485",12.9940078882263
"14488",13.233342936522
"14489",13.3047257068071
"14490",12.63368986064
"14495",13.4779538746723
"14496",12.5792816821794
"14498",12.4497485922902
"14499",12.9851598525848
"14501",12.6310768337625
"14506",13.259688037799
"14507",12.932166029307
"14508",13.1291839795412
"14511",12.377028783615
"14513",13.3942362487042
"14514",13.0822274627488
"14515",13.1252464000608
"14516",12.4906028443986
"14519",12.7732551922733
"14525",14.2282088705274
"14527",12.7690798878421
"14529",13.1832691703621
"14531",13.2661686736609
"14532",12.1603379555988
"14533",12.953145800849
"14535",13.5255617632647
"14541",13.0613766630947
"14542",12.7335324142916
"14543",13.2577460264323
"14544",12.4727026441098
"14545",13.4545561733673
"14554",12.3827585417784
"14555",13.7285111284913
"14557",13.3264501878292
"14558",13.0587610393011
"14560",13.2516630050302
"14562",13.336843521833
"14563",13.8085546849723
"14567",12.5215440673391
"14568",13.2656936528352
"14569",12.742328734031
"14570",13.4950458237627
"14571",12.9320803211431
"14575",13.1019533162108
"14577",13.2768341046928
"14580",13.1722321400112
"14589",13.6616698804502
"14592",13.5308600319508
"14593",12.7960349492454
"14594",13.4557300591346
"14595",12.7722285864345
"14596",13.4124469123028
"14598",12.4224718395931
"14601",12.3877628392094
"14604",12.1952651148422
"14605",12.9841919437965
"14608",13.5529750633838
"14609",12.9372412239086
"14611",13.355735371946
"14612",13.9297207475417
"14613",12.8208018989826
"14614",13.5931667036057
"14618",13.6114920734922
"14621",12.9064851775506
"14623",13.8841453595547
"14624",12.8286202138892
"14627",13.9067237653393
"14631",13.4731109342577
"14633",14.3431193440024
"14634",14.5410868612348
"14636",12.4663961115899
"14637",12.9442255191103
"14639",12.8967051723256
"14641",13.3248703621812
"14642",12.6897796562822
"14643",12.5367100018838
"14647",12.9646722610891
"14648",13.029048697773
"14649",14.2061659370789
"14653",12.4450081692044
"14654",13.0895895479971
"14655",12.9357232480011
"14656",12.9357232480011
"14657",12.8148971474046
"14658",12.8548633615563
"14660",13.5026597087261
"14662",13.5378274763347
"14663",13.2904026141128
"14670",12.9761998658955
"14674",12.883132399566
"14676",12.601543565823
"14677",13.1327055546829
"14680",12.963607668549
"14681",12.8829086322818
"14683",14.2732859328565
"14684",12.897365434296
"14685",12.9935274928737
"14687",12.2809921976074
"14688",13.6359489354529
"14691",12.9036257349311
"14692",13.2159032229115
"14694",13.3464719585054
"14695",13.8564872574967
"14702",13.4155587858894
"14703",12.6879067777075
"14704",13.6666690825857
"14706",13.2084351648145
"14707",12.9025289287587
"14708",12.108526389833
"14709",13.1221649345173
"14712",13.4458324109163
"14713",13.1053852361322
"14715",13.8792748359528
"14716",12.9431652269339
"14718",13.1985257747119
"14720",13.1354547165546
"14721",13.0808478107961
"14723",13.5448601991734
"14725",12.7673929715406
"14727",13.439854106782
"14728",12.8967616636212
"14729",12.3790179089035
"14730",13.3833149788835
"14731",13.5461391378893
"14732",12.3919545172723
"14733",12.6157085177209
"14734",13.7736577339025
"14735",14.6971277852516
"14740",13.4179404574785
"14741",12.5066530221598
"14746",12.3544775822121
"14747",13.3662110482685
"14748",12.6794208965432
"14752",12.5323323606256
"14754",13.0824701885263
"14756",13.6083179238794
"14757",12.5460138800678
"14759",12.4801361577863
"14760",13.3873635497903
"14762",13.1636336754251
"14763",14.2954663318202
"14764",13.7661698750388
"14765",13.012783768588
"14770",12.5435458536864
"14771",12.8687883840583
"14775",12.9205579652086
"14779",12.7432409995942
"14781",13.4278300166587
"14782",13.1658967677273
"14783",13.3035634762338
"14784",13.4172282676553
"14790",12.3748937573587
"14791",12.4079744170799
"14796",12.3154605159391
"14797",13.3942976468766
"14798",13.376319177591
"14801",13.6901932205274
"14803",13.2488326330006
"14807",12.9748191078601
"14809",13.2394909486099
"14810",12.46969733875
"14812",12.8472764790172
"14814",13.2509304754755
"14815",12.5674035546042
"14817",14.2867105426698
"14818",12.4476394120738
"14822",13.2014451749859
"14823",12.8635533605366
"14825",12.7748610717137
"14826",13.544333320149
"14830",13.3359616251836
"14836",12.4882984354208
"14837",13.1175375156431
"14839",12.7258659023604
"14840",13.9087145641913
"14841",13.6870060999149
"14842",12.404599886532
"14845",12.4902087450583
"14846",12.7451524216941
"14847",12.1056761074259
"14849",13.5531314940158
"14850",12.500323165601
"14852",13.167623382209
"14855",14.9957933834423
"14857",12.9108587823622
"14862",12.9375314745981
"14865",13.1541724094814
"14867",12.6317280053381
"14869",13.0358113101049
"14870",12.9305063687978
"14873",13.1078722881941
"14874",12.0926163611981
"14876",14.319894634297
"14878",12.5884956985271
"14880",13.0530317974249
"14881",13.664545825081
"14882",13.0819293224414
"14884",13.7199733206066
"14885",13.5728468264774
"14886",13.2535421215117
"14887",12.6125846401794
"14891",13.1073007235349
"14897",13.944546675674
"14898",13.4277960455095
"14899",12.4402044055605
"14901",13.0146408714228
"14904",13.0013331927422
"14905",12.6215595899963
"14908",12.2596108562857
"14909",13.2694377535818
"14910",13.1994700493263
"14914",13.7279042822494
"14916",13.1748583604137
"14919",13.0092456840033
"14920",13.1908466440748
"14922",12.2397929509733
"14923",12.2397929509733
"14925",13.2202100701606
"14926",13.5840728736853
"14928",13.3886174517502
"14934",12.6007016385055
"14936",12.3202054600239
"14937",12.908343212121
"14938",12.9789862516014
"14939",13.3351722780526
"14940",12.4563699943235
"14942",13.664476900885
"14943",13.459762132921
"14945",13.1681653407596
"14947",14.1613890678502
"14949",13.3404737689563
"14950",12.713211459686
"14951",12.8213894217445
"14952",13.4193683339159
"14953",12.2172241344496
"14954",13.019710974819
"14956",13.0927762902552
"14957",12.4848219603927
"14958",14.111868278828
"14960",12.3597306946503
"14961",13.0838090662211
"14963",12.973928943906
"14965",13.0130652022915
"14970",12.4509573155741
"14971",14.0143403122395
"14972",12.8404266087901
"14973",13.2796583790202
"14975",13.2785909188605
"14977",13.4811267785977
"14978",13.1861402338513
"14980",13.1494143481781
"14982",13.6600321433746
"14983",12.8170509729584
"14985",12.4363573594577
"14988",13.6070929790249
"14990",12.7414191079465
"14991",12.443179903748
"14992",13.7473086499252
"14993",13.3785022922992
"14994",12.2531847896809
"14995",13.2054399805985
"14996",13.3230919941474
"14997",12.9525562419549
"14999",12.9103051680831
"15000",13.0466716830371
"15003",13.3640050159131
"15006",12.7224588290515
"15007",12.8956211027107
"15011",13.1229628809486
"15012",12.5004265983229
"15013",12.9031993906497
"15014",12.5721151696648
"15018",12.9822381947537
"15021",13.3503602800333
"15022",12.8736121867534
"15023",13.0928563889697
"15025",13.2127490893024
"15026",12.5167524650082
"15027",13.6386864650378
"15031",13.6039039454173
"15035",12.7469081608971
"15038",13.0917066309118
"15039",12.5220756676799
"15040",12.2727652260198
"15042",12.6647491561794
"15044",14.0301892251396
"15045",13.8173507919971
"15046",12.0984144256652
"15047",13.553575026464
"15049",12.5506925413819
"15051",13.733262370957
"15053",12.9132720802613
"15057",12.6192546340088
"15062",13.1008104958434
"15064",12.6279156816406
"15065",12.5764592249555
"15066",13.1007121139253
"15070",13.4391773487426
"15071",12.4466026159018
"15074",13.1992655196496
"15075",13.4556640373517
"15079",13.5027400866258
"15081",13.1392741324683
"15083",13.1106768531256
"15087",13.000973730318
"15089",13.184476576855
"15090",13.2542987686149
"15091",14.0494526918325
"15093",12.6930085278742
"15096",13.872656350773
"15097",12.982352516668
"15099",12.8569195409009
"15102",13.3382126358333
"15105",12.2626667062275
"15106",13.1228993555188
"15111",13.0899969947304
"15112",13.1893386831581
"15116",13.2156826768305
"15120",13.7887485012918
"15122",12.4235948758359
"15125",12.0794874101266
"15126",12.7532347329986
"15128",13.2084030344456
"15131",13.0939580892632
"15132",13.0202762022025
"15133",13.0005424651091
"15134",13.1389612038067
"15136",13.5502808427626
"15139",13.0376361988211
"15142",13.070429864672
"15143",12.7612144109261
"15144",12.7790039056368
"15145",12.2204449041548
"15146",13.0778438553585
"15147",12.5931982188887
"15149",12.8972561106445
"15151",13.576630229607
"15152",13.2824973691927
"15156",13.7248096295668
"15164",13.4819204764104
"15167",13.4151060941313
"15170",12.523470035591
"15171",12.7523131893309
"15172",12.8282654380937
"15173",14.4450884777196
"15174",12.5126835313589
"15176",13.4065419514381
"15179",14.3695599405824
"15181",12.8168097226197
"15184",12.8459460946306
"15187",14.3081857001065
"15188",13.3497398496631
"15190",13.6673457713257
"15191",13.4085249296932
"15197",13.3030978335837
"15200",13.5605706787318
"15204",14.2242218978922
"15205",13.3164610651801
"15206",13.0465921576284
"15209",13.631802386477
"15210",12.9945297802063
"15211",13.4076779962009
"15213",13.0412793829601
"15215",12.5495814828447
"15216",12.8836802476539
"15218",12.7593448539423
"15224",12.5347308197962
"15225",12.6647886155672
"15231",13.6149041843259
"15234",12.7171556547155
"15239",12.6389168403811
"15241",13.2697901405635
"15242",14.2525168884741
"15244",13.1783026393878
"15248",13.7279553091967
"15253",14.0790376259856
"15254",14.0790376259856
"15255",13.0468218899916
"15256",12.621084942855
"15257",12.2844198948448
"15258",12.8558217421282
"15260",13.049593871044
"15261",13.1578772696342
"15262",13.6202682441643
"15263",12.8199916561983
"15264",12.7796325769274
"15267",12.5549308820315
"15272",13.3397685956917
"15275",12.150439047716
"15279",13.5639182819467
"15280",12.9135085089718
"15282",13.4650302455933
"15283",13.1269863246875
"15284",13.5140711605802
"15287",12.7490232126886
"15288",12.6608356121832
"15293",13.2874153440139
"15294",13.4855241435932
"15295",12.90162013611
"15296",12.8524068703525
"15299",13.5804897152732
"15301",12.4936337050504
"15305",13.8984505264233
"15307",12.8591917705738
"15308",12.8154605998163
"15310",12.9876697480092
"15311",12.7869569676485
"15313",12.4732835069371
"15314",13.0586240110942
"15315",14.1788242702073
"15318",13.1512878280533
"15320",12.9182862915217
"15321",12.2751761611459
"15322",12.6156569588224
"15324",12.8574693423825
"15325",13.2171949301503
"15327",13.1518861596441
"15328",13.1554024638885
"15330",13.793338517643
"15332",12.5569203819085
"15334",13.1209705706999
"15335",12.555575172366
"15336",13.3167518392085
"15337",12.9308685007388
"15342",13.3686532534558
"15343",13.7473964723705
"15344",13.6255206427702
"15345",12.9103122326464
"15353",12.2715254422213
"15354",13.5515252036185
"15355",12.7748196559279
"15358",13.6573463456603
"15360",12.944790943979
"15361",12.532715911841
"15362",13.3982276495737
"15368",12.5501386614776
"15370",12.3580542891286
"15371",12.4146398889636
"15372",12.7735668351581
"15373",12.9882351637465
"15374",12.4756018314289
"15375",13.5937793785948
"15377",12.5917120785915
"15378",12.8509209691438
"15380",14.9775393753509
"15381",13.7740057812319
"15382",12.7538601033304
"15384",13.3586119102259
"15385",13.2847016133772
"15386",12.6358029552434
"15387",13.6483201637025
"15389",13.5017246376838
"15396",12.9953347379417
"15397",13.6967627639905
"15398",12.1163525351148
"15399",12.224537443064
"15400",13.292760704061
"15402",13.6838757294425
"15403",13.2133378951561
"15406",13.0729507240806
"15407",13.5507879332562
"15408",12.6268866694613
"15409",12.814965623106
"15415",13.7515612993164
"15417",13.0649068450131
"15421",13.819797260779
"15424",13.6349977948704
"15425",13.2411894719431
"15431",13.4973535767234
"15433",12.6918568952243
"15434",13.2022026287516
"15437",12.1737461206186
"15439",12.2965601640924
"15440",12.2472387307509
"15442",12.4937461614407
"15443",12.3753964082942
"15445",12.4241072455311
"15446",14.0281313549029
"15447",12.3692066729411
"15448",13.3878912132756
"15452",12.4261572225817
"15453",12.9604363707641
"15454",12.9595146000679
"15457",13.2410020303095
"15461",12.2857678785849
"15462",12.5187339018373
"15464",12.50539864858
"15465",12.8555817788955
"15466",12.6314196970573
"15467",13.5288425209401
"15470",13.2913174752764
"15471",13.5730265082697
"15472",12.2243194536493
"15473",12.5514628814995
"15475",12.7894915452513
"15476",12.5296366434285
"15477",13.339781763108
"15478",13.3213206023167
"15479",13.3149223616434
"15480",14.0135031580301
"15484",12.8098481742398
"15485",13.0442496210556
"15487",13.2097894818216
"15488",12.6340804284717
"15492",12.3547864126922
"15495",13.3026930587293
"15497",12.6235015827013
"15498",12.351011387171
"15499",13.5123443582614
"15502",13.4822406921454
"15503",12.3241984411541
"15505",13.2684483597988
"15507",12.3648939724791
"15510",12.5248866117296
"15511",13.1364841666062
"15512",12.6349498002292
"15515",13.2100489771281
"15518",13.5897175536768
"15519",13.2893188642858
"15523",13.765461668943
"15525",12.4757680308838
"15526",13.5063667392658
"15528",14.2870484021552
"15529",13.0067823409158
"15531",13.3666757159249
"15533",13.512350226823
"15540",12.1907417266213
"15541",14.6071813273654
"15544",12.8773497672241
"15545",13.0625894973047
"15550",13.6203359173706
"15551",12.7096783448296
"15560",13.0165540887474
"15563",13.3053241034352
"15565",13.3206656111646
"15570",13.7004504072951
"15572",12.5088799361454
"15573",12.8405533960249
"15574",13.202760441862
"15576",12.7910523673865
"15577",13.2994792745888
"15578",13.073353219946
"15579",12.348067884481
"15580",12.3113911150326
"15581",13.6942197706807
"15583",13.0923924036821
"15587",13.0384157493122
"15588",12.3351508529651
"15589",13.1694853881955
"15591",12.3121393397027
"15592",13.1429838660775
"15594",13.4892610952789
"15598",12.7815855719471
"15600",13.4563739591826
"15603",12.0444127043067
"15605",13.1860545112833
"15606",13.0976994665512
"15609",13.3028774937388
"15614",13.1016733586285
"15619",13.2044132464239
"15620",13.8384170167679
"15624",12.592609674232
"15625",12.7204059141274
"15627",12.9296923529104
"15628",12.6247084599388
"15629",13.4109029644924
"15630",13.0488755609023
"15633",13.85297162335
"15634",13.350092424718
"15635",12.2284351045859
"15636",12.8400974582001
"15643",12.336194851165
"15644",12.8543687385107
"15645",13.9962363759152
"15649",13.2790495374976
"15650",13.2398226002978
"15652",13.6690056831303
"15653",12.7711014707995
"15654",12.7234820162191
"15656",12.8693984939307
"15657",12.6172231757921
"15659",12.8960206304951
"15660",12.5565447305543
"15661",12.4465884017994
"15662",13.1746870701184
"15664",13.1200597160475
"15665",13.0028821219545
"15671",12.3300192266247
"15672",12.8729444180085
"15673",13.0574566611619
"15677",13.0238843202441
"15679",12.6848215426801
"15681",13.1946904235762
"15682",13.9776995827801
"15684",13.346059994326
"15685",14.421340152719
"15687",14.3067934176458
"15689",13.6119057980071
"15693",12.8109522615795
"15694",13.2495527144516
"15695",12.2986470784079
"15698",12.4867500324684
"15699",13.0201668004014
"15704",13.1230407494623
"15705",13.1230407494623
"15707",12.8980279027468
"15708",13.6498236896261
"15710",13.7935020310176
"15711",12.9095812663327
"15713",12.6067945352755
"15715",12.4200839821501
"15717",13.0054591098178
"15718",12.3519662313899
"15720",13.9905822435255
"15721",13.0898755123457
"15722",12.8625863259035
"15725",13.3667034539447
"15727",12.5975318754439
"15728",12.0861876720678
"15733",13.1402541482432
"15737",12.5806052766771
"15738",12.5112160426834
"15741",12.4797425722552
"15743",12.6486737266304
"15744",12.7751558292528
"15747",13.0616612504926
"15748",13.9026456391101
"15750",13.271948710844
"15754",13.3584448486056
"15755",13.0556295549699
"15758",13.1086416620303
"15759",13.0643561767782
"15760",12.6155186861873
"15761",12.3628846822006
"15762",13.0032523891482
"15765",13.6990301654154
"15766",12.7265049238289
"15767",13.3870126622395
"15772",12.9400238488262
"15773",13.4615734592303
"15774",12.6121238655158
"15776",13.8988974077144
"15777",13.1721212168394
"15778",12.7894298916447
"15779",13.5228922355861
"15782",13.089079050499
"15783",13.0047265572962
"15784",13.4461066133299
"15785",12.9432513562471
"15786",12.8596908108346
"15789",12.6410967292125
"15791",12.7649172743919
"15792",12.5985562435154
"15793",12.6403079633978
"15794",12.7307450410124
"15798",13.214582948524
"15799",12.970360650374
"15802",13.0882065008448
"15803",12.8989859669041
"15806",13.9069544336728
"15807",12.6791073741676
"15808",13.7629936999277
"15809",13.5742001961093
"15812",12.8761765653661
"15813",12.8130550759005
"15814",13.6888880960249
"15817",14.3046471083005
"15821",13.8689581125421
"15823",13.0661980398458
"15824",12.8413390998872
"15825",12.7349645101135
"15826",13.1599384502232
"15827",12.4323712497903
"15829",13.1347937136675
"15835",12.8160479885913
"15838",12.8683439792566
"15840",13.5301507436605
"15841",14.2703725100272
"15844",12.9963276404055
"15846",12.8148858055204
"15848",13.0769110228359
"15849",13.1138164460067
"15852",12.6794479810779
"15853",13.657909470438
"15855",13.2442425569502
"15858",12.2766979442699
"15859",12.9856847610112
"15860",12.2192054804648
"15863",12.8278875454991
"15865",13.1415747651969
"15872",13.6494951433102
"15873",13.2127466525823
"15874",13.5998012130499
"15875",12.4844298077294
"15876",13.0122474790585
"15877",12.7742076971974
"15881",12.5479755692923
"15883",13.0453304967426
"15884",13.3402874425479
"15887",12.5490270119437
"15888",13.1689134253775
"15891",13.4413614876602
"15893",13.0125153761719
"15894",13.3965539462552
"15895",13.1813221154233
"15903",13.4842709850914
"15904",13.1044704358128
"15905",13.412665614829
"15907",12.9205508858681
"15910",13.0116593613407
"15911",12.9824242279012
"15912",13.2482321411517
"15917",13.0534735875074
"15918",13.7439819014147
"15919",13.3568116950811
"15925",12.9972562967206
"15927",13.6422631590276
"15928",12.7204495720682
"15930",13.0707579819944
"15932",13.3242918358892
"15934",12.7066091401093
"15936",13.1694631646455
"15938",13.7226789690783
"15940",12.6044672953489
"15941",13.3972889161809
"15942",13.7271743875749
"15943",13.0518523095233
"15944",13.0563460174153
"15945",12.5664673494824
"15947",12.8678012903627
"15950",13.0402886973284
"15951",12.7442496469017
"15952",13.1906940806502
"15953",14.1389770104143
"15955",12.634742906755
"15957",12.9002891866064
"15958",13.850479105265
"15960",13.8063772198161
"15962",12.5914421975988
"15963",13.1134251385386
"15964",12.8567388583486
"15967",13.6697104701988
"15968",13.2392810035801
"15969",13.2189793715182
"15970",13.3977748262405
"15972",12.7229610046664
"15973",12.6791079874902
"15975",13.8459335671805
"15978",13.8584639654712
"15979",12.3745936432037
"15980",13.1238373325735
"15981",13.2103819895593
"15985",12.9043615696711
"15986",13.1261781841721
"15987",12.5141474484415
"15990",12.970892379209
"15994",13.1969129771815
"15997",13.1969416856649
"15998",13.0167157758613
"16000",13.550945778755
"16002",13.2270135469409
"16003",13.5490468163355
"16004",12.9258881715363
"16008",12.9198147060393
"16009",13.0156797887875
"16012",13.1026704896217
"16016",12.9203684689534
"16017",14.2530634388586
"16018",13.0642547710409
"16022",13.1186388526249
"16023",13.0677453725923
"16025",12.6600851653848
"16026",13.1403167819376
"16031",13.5539016060598
"16034",13.6329218869968
"16035",12.6516198508595
"16036",12.3702557238523
"16037",13.6755583830595
"16041",13.2616186013396
"16042",12.7381218629749
"16045",13.4053787591152
"16047",12.5591247963627
"16049",13.772834908073
"16050",13.2068706749535
"16051",13.7296672877289
"16052",12.8250639459511
"16055",12.619501445268
"16057",13.9694861608719
"16064",13.8583897927615
"16066",13.5951651699454
"16067",13.2630505933496
"16068",13.1517046619402
"16073",12.4296481974093
"16076",13.1031867023946
"16078",13.3215055454621
"16082",13.2784107631603
"16083",14.3177089000366
"16085",13.0390968294691
"16086",12.7297111975326
"16089",13.3285756654381
"16091",13.014523535274
"16093",13.4726688959357
"16095",12.9762223070787
"16096",14.0780867925339
"16097",13.0023310602962
"16101",13.3774785558235
"16102",13.2153088029733
"16105",12.9830892604974
"16107",13.2091422857203
"16108",13.6096341560841
"16110",13.4351891702326
"16111",13.4623302139916
"16112",12.9329210260713
"16113",12.568215823213
"16114",13.0156257357867
"16116",12.756705784218
"16120",13.1109703628343
